Experiences Offered;Review Scores Communication;Review Scores Location;Review Scores Value;Review Scores Rating;Review Scores Accuracy;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Host Neighbourhood;Host Total Listings Count;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Number of Reviews
none;10.0;10.0;10.0;93.0;10.0;None;flexible;1.0;0.28;No data;2.0;40.421149485905715;-3.6990329463436353;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;80.0;0.0;10.0;1;10;1;6
none;10.0;10.0;10.0;100.0;10.0;None;flexible;1.0;0.07;Ciudad Jardin;1.0;40.44938072460202;-3.6773492592371215;Apartment;Entire home/apt;1.5;3.0;6.0;Real Bed;394.07081545064375;120.0;0.0;65.0;4;15;4;1
none;10.0;10.0;10.0;99.0;10.0;None;strict;8.0;1.81;Embajadores;11.0;40.411047012845664;-3.698416551033034;Loft;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;55.0;150.0;20.0;2;15;3;16
none;10.0;9.0;9.0;91.0;9.0;None;flexible;2.0;3.83;No data;2.0;40.47236584180743;-3.576272543176449;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;0.0;1;0;3;17
none;10.0;10.0;9.0;90.0;9.0;None;moderate;3.0;3.12;Palacio;4.0;40.42480424609696;-3.7139094863046656;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;70.0;200.0;25.0;2;12;3;64
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.46267253667681;-3.7495950494102814;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;119.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.451311521375324;-3.657774487640393;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;0;1;0
none;10.0;9.0;10.0;100.0;10.0;None;moderate;1.0;0.8;No data;1.0;51.210943599787825;4.403484721365098;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;115.0;500.0;30.0;1;0;2;23
none;9.0;9.0;9.0;89.0;9.0;None;strict;7.0;4.01;No data;7.0;40.41098688796061;-3.7050591885379167;Apartment;Private room;1.5;1.0;1.0;Real Bed;394.07081545064375;25.0;0.0;0.0;1;0;2;39
none;10.0;10.0;9.0;93.0;9.0;None;strict;1.0;1.5;No data;1.0;40.427593387727;-3.7156240777038327;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;55.0;94.0;20.0;1;0;2;7
none;0.0;0.0;0.0;0.0;0.0;None;strict;3.0;0.0;Recoletos;3.0;40.427871359829886;-3.68796769159077;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;109.0;0.0;19.0;1;15;1;0
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Embajadores;1.0;40.41061905129344;-3.7009006894781518;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;0;1;0
none;10.0;10.0;9.0;94.0;10.0;None;moderate;11.0;3.22;Sant Antoni;18.0;41.38846723488761;2.168451317681592;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;129.0;200.0;75.0;3;20;2;89
none;10.0;9.0;10.0;97.0;10.0;None;strict;1.0;1.44;Trafalgar;1.0;40.43703896367232;-3.7018117396428334;Loft;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;88.0;250.0;35.0;1;0;3;26
none;10.0;10.0;10.0;100.0;10.0;None;flexible;1.0;0.24;Ciudad Lineal;1.0;40.43721471676836;-3.641586547721929;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;55.0;650.0;30.0;1;0;5;4
none;9.0;8.0;8.0;84.0;8.0;None;strict;33.0;0.48;Guindalera;34.0;40.434042509623644;-3.6711854679260014;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;19.0;0.0;0.0;1;18;1;27
none;10.0;10.0;10.0;93.0;10.0;None;moderate;2.0;0.22;Argüelles;2.0;40.42736485709155;-3.7289868181649535;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;24.0;0.0;0.0;1;0;4;3
none;10.0;9.0;9.0;92.0;9.0;None;moderate;1.0;1.66;No data;1.0;40.39911528403816;-3.671785681117629;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;90.0;0.0;30.0;1;0;2;24
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.1;No data;1.0;40.41745952746688;-3.7073588464977454;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;431.0;0.0;0.0;1;0;30;1
none;0.0;0.0;0.0;0.0;0.0;None;strict;97.0;0.0;Justicia;114.0;40.41393218042806;-3.7050694142819776;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;25.0;0.0;15.0;1;5;10;0
none;10.0;10.0;9.0;93.0;9.0;None;strict;63.0;0.88;Palacio;68.0;39.57139580898677;2.6522989657651834;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;95.0;100.0;95.0;4;0;3;6
none;0.0;0.0;0.0;0.0;0.0;None;strict;145.0;0.15;Rios Rosas;164.0;40.45081264365295;-3.6953863002439777;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;95.0;200.0;40.0;1;20;4;1
none;10.0;10.0;9.0;98.0;10.0;None;flexible;1.0;4.91;Cortes;1.0;40.41174299110019;-3.6936377777775817;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;69.0;0.0;15.0;2;15;2;9
none;10.0;10.0;9.0;92.0;10.0;None;moderate;3.0;2.39;No data;3.0;40.41592676160814;-3.7020212823808585;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;85.0;175.0;25.0;2;20;2;15
none;9.0;10.0;10.0;93.0;9.0;None;strict;2.0;0.86;Sol;2.0;40.411959453701655;-3.706368905263167;Condominium;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;79.0;0.0;0.0;1;0;2;10
none;0.0;0.0;0.0;0.0;0.0;None;strict;4.0;0.0;Malasaña;5.0;40.42640251342638;-3.711410033174357;Apartment;Entire home/apt;2.5;2.0;2.0;Real Bed;394.07081545064375;125.0;750.0;75.0;2;25;60;0
none;10.0;10.0;9.0;90.0;9.0;None;strict;9.0;2.21;Chamberí;10.0;40.42966880106001;-3.701336249412207;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;86.0;250.0;15.0;2;5;3;96
none;10.0;10.0;10.0;99.0;10.0;None;strict;1.0;2.43;No data;2.0;40.42699726102806;-3.7035302202108813;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;60.0;150.0;30.0;2;15;3;34
none;0.0;0.0;0.0;0.0;0.0;None;flexible;13.0;0.0;La Latina;21.0;40.40916877550494;-3.710241030985619;Apartment;Entire home/apt;1.0;2.0;5.0;Real Bed;394.07081545064375;250.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;1.0;0.0;Palacio;1.0;40.42192254212152;-3.7102240923764738;Other;Private room;1.0;1.0;4.0;Real Bed;394.07081545064375;110.0;0.0;0.0;1;0;1;0
none;9.0;10.0;8.0;78.0;8.0;None;strict;3.0;0.98;Malasaña;3.0;40.42381916663496;-3.702702904597311;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;58.0;150.0;15.0;2;0;2;13
none;10.0;10.0;9.0;89.0;9.0;None;strict;5.0;2.82;Justicia;6.0;40.42112893688893;-3.6996201870717313;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;20.0;150.0;8.0;1;0;1;69
none;10.0;10.0;10.0;100.0;10.0;None;strict;2.0;2.2;Cortes;2.0;40.412469483298686;-3.6941766835302787;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;12.0;1;18;2;3
none;10.0;10.0;9.0;94.0;10.0;None;strict;23.0;5.04;Malasaña;23.0;40.41598553407109;-3.700867814501817;Condominium;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;105.0;200.0;39.0;4;16;2;92
none;10.0;10.0;10.0;100.0;10.0;None;strict;129.0;0.13;No data;147.0;39.831386559134096;3.1136673635227656;House;Entire home/apt;2.0;3.0;4.0;Real Bed;394.07081545064375;150.0;0.0;0.0;1;0;5;1
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Aluche;1.0;40.39103321203726;-3.7451214950451153;House;Private room;1.0;1.0;3.0;Real Bed;90.0;38.0;0.0;0.0;1;28;1;0
none;0.0;0.0;0.0;0.0;0.0;None;moderate;2.0;0.0;No data;3.0;40.4117671236076;-3.72107823467122;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;25.0;0.0;25.0;1;15;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;26.0;0.0;Sol;26.0;40.41870958330717;-3.7064082997224883;Apartment;Private room;3.0;1.0;1.0;Real Bed;394.07081545064375;31.0;200.0;30.0;1;0;7;0
none;10.0;10.0;10.0;100.0;10.0;None;flexible;2.0;1.0;No data;2.0;40.39281616828247;-3.6941075344658922;Bed & Breakfast;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;20.0;0.0;0.0;1;0;2;1
none;10.0;10.0;10.0;100.0;10.0;None;flexible;1.0;0.05;Embajadores;1.0;40.41354605539217;-3.702559378284015;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;70.0;0.0;0.0;1;0;2;1
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Lista;1.0;40.43142276651489;-3.676419859794229;Condominium;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;60.0;0.0;0.0;1;0;3;0
none;10.0;9.0;10.0;97.0;10.0;None;flexible;1.0;1.18;No data;1.0;40.38796960530967;-3.7311511207136014;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;10.0;1;0;1;15
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Goya;1.0;40.4267959007855;-3.67424179218448;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;0;1;0
none;7.0;10.0;3.0;47.0;6.0;None;strict;7.0;0.22;Trafalgar;11.0;40.435577251914395;-3.7016054389573023;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;49.0;0.0;30.0;3;10;3;4
none;10.0;9.0;9.0;86.0;10.0;None;moderate;1.0;0.39;La Latina;1.0;40.40860362518785;-3.7106188798734867;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;100.0;200.0;30.0;1;0;3;14
none;10.0;10.0;10.0;100.0;10.0;None;strict;1.0;0.23;No data;5.0;40.42483821663658;-3.6917091492482736;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;120.0;100.0;0.0;2;30;2;2
none;10.0;10.0;9.0;89.0;9.0;None;strict;1.0;0.76;La Latina;1.0;40.40998298023357;-3.7093128952060894;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;85.0;0.0;35.0;2;10;3;23
none;10.0;10.0;9.0;93.0;9.0;None;flexible;1.0;5.05;Palacio;1.0;40.41511680415619;-3.7092865464902975;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;69.0;0.0;25.0;2;10;1;80
none;0.0;0.0;0.0;0.0;0.0;None;strict;5.0;0.0;Sol;6.0;40.42141309766348;-3.7068160302602786;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;119.0;100.0;30.0;5;20;1;0
none;10.0;10.0;10.0;100.0;10.0;None;strict;3.0;0.22;No data;4.0;39.31792808276601;2.9870295987752025;Apartment;Entire home/apt;2.0;3.0;6.0;Real Bed;394.07081545064375;70.0;0.0;0.0;1;0;4;2
none;9.0;9.0;8.0;83.0;8.0;None;moderate;2.0;1.42;Embajadores;2.0;40.40911881978731;-3.70097835427472;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;60.0;0.0;15.0;2;10;2;23
none;0.0;0.0;0.0;0.0;0.0;None;flexible;2.0;0.0;No data;2.0;40.430873009665056;-3.6504252655622436;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;25.0;0.0;10.0;1;15;1;0
none;10.0;10.0;10.0;90.0;10.0;None;moderate;1.0;0.12;Embajadores;1.0;40.41100285396098;-3.696796954520891;Other;Entire home/apt;1.0;0.0;2.0;Real Bed;394.07081545064375;50.0;150.0;50.0;1;10;6;2
none;10.0;9.0;10.0;100.0;10.0;None;moderate;1.0;0.63;El Viso;1.0;40.44474194020494;-3.6831045964732825;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;55.0;200.0;20.0;1;0;3;7
none;9.0;9.0;10.0;93.0;10.0;None;moderate;1.0;0.09;Retiro;1.0;40.409416928916656;-3.690222685945416;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;90.0;150.0;30.0;2;30;6;3
none;10.0;10.0;9.0;100.0;9.0;None;flexible;8.0;0.95;La Latina;8.0;40.41284050891365;-3.7057206864456806;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;50.0;0.0;0.0;1;0;2;2
none;10.0;10.0;10.0;96.0;9.0;None;strict;3.0;1.67;Recoletos;3.0;40.42755627526736;-3.6859472597689833;Apartment;Private room;3.0;1.0;2.0;Real Bed;394.07081545064375;30.0;0.0;20.0;1;10;3;79
none;4.0;8.0;4.0;40.0;6.0;None;strict;97.0;0.05;Justicia;114.0;40.418150770221466;-3.7110857870410943;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;25.0;0.0;15.0;1;5;10;1
none;9.0;9.0;8.0;84.0;9.0;None;moderate;1.0;1.77;Aluche;1.0;40.41300047741918;-3.725991596590818;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;25.0;125.0;0.0;1;10;1;11
none;10.0;9.0;9.0;87.0;9.0;None;moderate;2.0;1.05;Embajadores;2.0;40.406414240019615;-3.7011485813862137;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;394.07081545064375;70.0;0.0;0.0;2;20;3;38
none;8.0;9.0;7.0;73.0;8.0;None;strict;5.0;0.89;Sol;6.0;40.417510376425696;-3.70068002418842;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;65.0;90.0;25.0;2;20;1;12
none;10.0;10.0;10.0;97.0;10.0;None;moderate;9.0;1.61;Justicia;9.0;40.424775658145016;-3.701947456994795;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;65.0;200.0;40.0;1;0;1;21
none;9.0;10.0;8.0;81.0;8.0;None;strict;1.0;4.42;No data;1.0;40.41271529054686;-3.7032393424986334;Apartment;Entire home/apt;2.0;2.0;5.0;Real Bed;394.07081545064375;100.0;200.0;30.0;1;0;2;71
none;10.0;10.0;9.0;100.0;10.0;None;strict;145.0;0.65;Rios Rosas;164.0;40.4205449334441;-3.6995421505515385;Apartment;Entire home/apt;1.0;3.0;5.0;Real Bed;394.07081545064375;150.0;200.0;70.0;4;20;2;6
none;0.0;0.0;0.0;0.0;0.0;None;flexible;2.0;0.0;No data;2.0;40.39648196524436;-3.71828728856484;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;94.0;0.0;0.0;1;0;1;0
none;10.0;10.0;9.0;93.0;9.0;None;strict;4.0;2.23;Justicia;4.0;40.42143325443778;-3.698566601060055;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;60.0;80.0;25.0;2;20;2;69
none;9.0;9.0;9.0;83.0;9.0;None;strict;1.0;3.28;Embajadores;1.0;40.40762469623578;-3.69939633648524;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;55.0;0.0;15.0;3;10;2;110
none;10.0;10.0;9.0;86.0;9.0;None;moderate;2.0;1.93;No data;3.0;40.42743290293381;-3.698200954988864;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;75.0;0.0;30.0;2;20;2;18
none;10.0;9.0;10.0;100.0;10.0;None;moderate;1.0;2.0;No data;1.0;40.393733646812585;-3.7318717286890335;Apartment;Private room;1.5;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;5.0;1;0;1;2
none;10.0;10.0;10.0;100.0;10.0;None;flexible;1.0;4.35;No data;1.0;40.41260201264405;-3.7049112768187498;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;49.0;0.0;0.0;2;0;2;10
none;9.0;10.0;9.0;93.0;10.0;None;strict;16.0;7.14;La Latina;16.0;40.420971298331295;-3.716790845439765;House;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;99.0;100.0;30.0;4;0;1;50
none;10.0;10.0;10.0;96.0;10.0;None;moderate;1.0;1.56;Earls Court;1.0;51.493921762153796;-0.1861156918939132;Apartment;Entire home/apt;3.0;3.0;4.0;Real Bed;394.07081545064375;250.0;0.0;100.0;1;0;2;16
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;2.0;40.43528442056397;-3.6673350689473367;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;52.0;148.0;30.0;2;10;1;0
none;10.0;10.0;9.0;86.0;9.0;None;flexible;2.0;1.52;Palacio;2.0;40.420653947730386;-3.708886745366317;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;85.0;150.0;30.0;2;10;2;13
none;0.0;0.0;0.0;0.0;0.0;None;moderate;16.0;0.0;Carabanchel;16.0;40.38719971242212;-3.740184967837586;Apartment;Entire home/apt;2.0;5.0;16.0;Real Bed;394.07081545064375;338.0;300.0;50.0;1;0;1;0
none;10.0;9.0;9.0;90.0;10.0;None;moderate;1.0;0.69;No data;1.0;40.468055308949424;-3.66614668422109;House;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;110.0;0.0;20.0;4;0;1;7
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.0;No data;1.0;40.41824172832114;-3.698914307912331;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;90.0;0.0;0.0;1;20;1;0
none;10.0;9.0;9.0;92.0;9.0;None;strict;1.0;0.65;La Latina;1.0;40.40847886479313;-3.7155913817277137;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;60.0;0.0;0.0;1;0;3;26
none;10.0;10.0;10.0;100.0;8.0;None;flexible;1.0;0.65;Moncloa;1.0;40.46313074926328;-3.715409574160701;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;18.0;0.0;30.0;1;16;1;1
none;10.0;9.0;9.0;88.0;9.0;None;flexible;1.0;0.49;Ridgewood;2.0;40.69985914722929;-73.90875609628911;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;60.0;0.0;0.0;1;0;1;8
none;10.0;10.0;10.0;98.0;10.0;None;strict;1.0;2.33;Justicia;1.0;40.42256808994644;-3.698092744646724;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;42.0;100.0;0.0;1;6;2;44
none;0.0;0.0;0.0;0.0;0.0;None;strict;77.0;0.0;La Latina;142.0;40.421850921411256;-3.7061629932665054;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;150.0;0.0;77.0;2;17;3;0
none;9.0;10.0;9.0;83.0;9.0;None;strict;1.0;1.43;No data;1.0;40.43228141367344;-3.695592534702928;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;49.0;0.0;19.0;1;0;1;7
none;10.0;10.0;9.0;94.0;10.0;None;strict;1.0;3.97;No data;1.0;40.413726988816435;-3.713509153276549;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;52.0;150.0;15.0;2;10;1;25
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.11;Fuente del Berro;1.0;40.42940102814696;-3.66323904435961;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;100.0;10.0;1;0;1;2
none;10.0;10.0;9.0;100.0;10.0;None;strict;2.0;1.5;Recoletos;2.0;40.42470131345367;-3.6853014715824335;Apartment;Entire home/apt;2.0;1.0;1.0;Real Bed;394.07081545064375;150.0;0.0;0.0;1;0;2;7
none;10.0;10.0;10.0;99.0;10.0;None;flexible;4.0;1.03;Palacio;4.0;40.417413245010096;-3.7078437586903688;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;140.0;0.0;30.0;3;12;3;44
none;0.0;0.0;0.0;0.0;0.0;None;flexible;4.0;0.0;Berruguete;4.0;40.46736447234994;-3.703506452408737;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;23.0;0.0;0.0;1;0;3;0
none;10.0;9.0;10.0;96.0;10.0;None;moderate;1.0;4.46;Embajadores;1.0;40.41013169958116;-3.702233408033628;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;394.07081545064375;95.0;150.0;0.0;4;10;3;181
none;9.0;10.0;10.0;95.0;10.0;None;flexible;3.0;0.39;Palacio;3.0;40.41616177662582;-3.7107644141045175;Loft;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;59.0;0.0;30.0;3;0;1;4
none;10.0;10.0;9.0;92.0;9.0;None;strict;9.0;0.7;Sol;10.0;40.420072962032116;-3.706785392912891;Apartment;Entire home/apt;2.5;3.0;3.0;Real Bed;394.07081545064375;170.0;0.0;60.0;6;15;2;34
none;9.0;10.0;9.0;87.0;9.0;None;strict;4.0;4.31;Embajadores;4.0;40.40896468353467;-3.6949925808774533;Loft;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;43.0;150.0;20.0;1;0;2;28
none;9.0;9.0;9.0;87.0;9.0;None;flexible;21.0;2.65;Margareten;21.0;48.20650547520303;16.3927683806982;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;52.0;0.0;29.0;1;10;1;126
none;10.0;9.0;9.0;96.0;10.0;None;strict;5.0;0.85;Moratalaz;6.0;40.40330770479992;-3.6473507668427327;Apartment;Entire home/apt;1.0;3.0;3.0;Real Bed;394.07081545064375;80.0;100.0;40.0;6;15;3;21
none;10.0;10.0;10.0;98.0;10.0;None;flexible;1.0;1.19;Cortes;1.0;40.41436329939595;-3.699600012203094;Apartment;Entire home/apt;2.0;1.0;2.0;Real Bed;394.07081545064375;95.0;200.0;45.0;2;10;4;59
none;10.0;10.0;9.0;87.0;9.0;None;moderate;1.0;2.38;Embajadores;1.0;40.412400409505;-3.7004215332766788;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;149.0;0.0;18.0;1;0;2;8
none;0.0;0.0;0.0;0.0;0.0;None;strict;129.0;0.0;No data;147.0;39.767569661383966;2.9560432815555098;House;Entire home/apt;6.0;5.0;8.0;Real Bed;394.07081545064375;260.0;0.0;0.0;1;0;5;0
none;10.0;9.0;9.0;83.0;9.0;None;flexible;1.0;0.46;Gaztambide;1.0;40.433739331392005;-3.714610239940864;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;28.0;100.0;0.0;1;10;2;14
none;10.0;10.0;10.0;96.0;9.0;None;strict;1.0;2.07;Arapiles;1.0;40.433354488799374;-3.705369300060229;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;377.0;65.0;0.0;0.0;1;0;3;126
none;10.0;10.0;9.0;93.0;10.0;City of Los Angeles, CA;moderate;1.0;1.16;Silver Lake;1.0;34.082733733298674;-118.2703330240562;Apartment;Shared room;1.0;1.0;1.0;Couch;394.07081545064375;49.0;200.0;10.0;1;0;1;33
none;10.0;10.0;10.0;100.0;10.0;None;strict;2.0;0.63;El Gòtic;2.0;41.379859162535226;2.1801739145727;Loft;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;130.0;0.0;50.0;1;0;31;2
none;10.0;9.0;10.0;97.0;10.0;None;moderate;2.0;2.9;No data;2.0;40.38979853094537;-3.6373671054654335;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;10.0;2;10;1;20
none;10.0;10.0;10.0;98.0;10.0;None;moderate;1.0;2.28;Justicia;1.0;40.4264629249474;-3.6988852791205358;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;85.0;120.0;30.0;1;0;2;12
none;9.0;10.0;10.0;96.0;10.0;None;flexible;4.0;9.5;Embajadores;4.0;40.42416570122221;-3.694913715344788;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;394.07081545064375;87.0;0.0;0.0;1;0;1;32
none;10.0;10.0;9.0;95.0;10.0;None;moderate;1.0;3.71;No data;1.0;40.416774505371926;-3.710497611160528;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;64.0;0.0;30.0;2;15;4;12
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;2.0;40.45818943909313;-3.704780000387599;House;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;55.0;0.0;0.0;1;0;2;0
none;10.0;9.0;9.0;87.0;9.0;None;flexible;1.0;0.45;El Poble-sec;1.0;41.37238080963952;2.1656402861065773;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;28.0;0.0;5.0;1;5;3;4
none;10.0;9.0;9.0;92.0;9.0;None;strict;2.0;4.28;Rios Rosas;2.0;40.44576044033415;-3.70321939278168;Other;Private room;1.0;1.0;1.0;Real Bed;0.0;24.0;0.0;0.0;2;0;2;244
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.396435794122254;-3.715221149853989;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;20.0;0.0;0.0;1;0;3;0
none;0.0;0.0;0.0;0.0;0.0;None;super_strict_60;5.0;0.0;La Sagrada Família;136.0;40.42407432875951;-3.6796493448899694;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;163.0;0.0;0.0;1;0;3;0
none;10.0;10.0;10.0;100.0;10.0;None;strict;2.0;0.05;No data;2.0;39.86114888116622;3.117430552108152;House;Entire home/apt;3.0;4.0;8.0;Real Bed;394.07081545064375;370.0;0.0;0.0;1;0;6;1
none;10.0;10.0;10.0;97.0;10.0;None;strict;23.0;4.05;Embajadores;24.0;40.41148268831372;-3.6955461851330456;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;70.0;100.0;25.0;2;15;1;63
none;10.0;10.0;10.0;94.0;10.0;None;moderate;3.0;8.62;Sol;3.0;40.41466995126561;-3.70710493973503;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;70.0;150.0;0.0;2;12;2;171
none;10.0;10.0;10.0;98.0;10.0;None;strict;1.0;0.69;Cortes;1.0;40.41498847844475;-3.7021114529016654;Loft;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;70.0;200.0;30.0;1;0;3;21
none;10.0;10.0;10.0;100.0;10.0;None;flexible;10.0;0.13;Malasaña;10.0;40.42114266029826;-3.7024739062799448;Apartment;Entire home/apt;1.0;1.0;2.0307784124818826;Real Bed;394.07081545064375;80.0;200.0;0.0;1;0;1;6
